peak intensity (photon),x(nm),y(nm),z(nm),PSFSigmaX (nm),PSFSigmaY (nm),Total intensity(photon),background (photon),SNR,Localization precision X(nm),Localization precision Y(nm),frame
1.9950474548339844e+02,3.7155559082031250e+03,3.3919990234375000e+03,0.0000000000000000e+00,1.3682434082031250e+02,1.3682434082031250e+02,2.0194000244140625e+03,2.7495971679687500e+02,7.7717285156250000e+00,9.4841432571411133e+00,9.4841442108154297e+00,1.5630000000000000e+03
1.7859918212890625e+02,6.3109873046875000e+03,1.6978000488281250e+03,0.0000000000000000e+00,1.3623162841796875e+02,1.3623162841796875e+02,1.7921639404296875e+03,3.1345407104492188e+02,6.8318710327148438e+00,1.1175392150878906e+01,1.1175392150878906e+01,1.5640000000000000e+03
2.0810340881347656e+02,4.0370678710937500e+03,2.1470051269531250e+03,0.0000000000000000e+00,1.2551933288574219e+02,1.2551933288574219e+02,1.7727309570312500e+03,3.1479934692382813e+02,7.7220921516418457e+00,9.8172349929809570e+00,9.8172359466552734e+00,1.5640000000000000e+03
1.6504588317871094e+02,5.4375927734375000e+03,2.4718955078125000e+03,0.0000000000000000e+00,1.3201594543457031e+02,1.3201594543457031e+02,1.5552487792968750e+03,3.6391976928710938e+02,6.0891580581665039e+00,1.2829526901245117e+01,1.2829526901245117e+01,1.5640000000000000e+03
2.3685575866699219e+02,6.0559624023437500e+03,4.0367026367187500e+03,0.0000000000000000e+00,1.5794557189941406e+02,1.5794557189941406e+02,3.1947819824218750e+03,2.9632852172851563e+02,8.7038526535034180e+00,8.4634380340576172e+00,8.4634380340576172e+00,1.5650000000000000e+03
1.4126188659667969e+02,4.0995546875000000e+03,2.8894685058593750e+03,0.0000000000000000e+00,1.2525083160400391e+02,1.2525083160400391e+02,1.1981981201171875e+03,2.8343811035156250e+02,5.8163442611694336e+00,1.3025872230529785e+01,1.3025872230529785e+01,1.5650000000000000e+03
1.5354881286621094e+02,4.1496904296875000e+03,2.1568576660156250e+03,0.0000000000000000e+00,1.1926731109619141e+02,1.1926731109619141e+02,1.1809505615234375e+03,3.0518771362304688e+02,6.0831861495971680e+00,1.3306082725524902e+01,1.3306085586547852e+01,1.5650000000000000e+03
1.4614118957519531e+02,6.3166850585937500e+03,1.6956184082031250e+03,0.0000000000000000e+00,1.3292886352539063e+02,1.3292886352539063e+02,1.3962193603515625e+03,2.9764834594726563e+02,5.8864078521728516e+00,1.3089274406433105e+01,1.3089274406433105e+01,1.5650000000000000e+03
1.2881040954589844e+02,6.1481293945312500e+03,1.6081823730468750e+03,0.0000000000000000e+00,1.3292886352539063e+02,1.3292886352539063e+02,1.2306427001953125e+03,2.9764834594726563e+02,5.2927174568176270e+00,1.4628812789916992e+01,1.4628812789916992e+01,1.5650000000000000e+03
2.3611593627929688e+02,5.9910615234375000e+03,1.8599399414062500e+03,0.0000000000000000e+00,1.4996194458007813e+02,1.4996194458007813e+02,2.8709777832031250e+03,2.9394564819335938e+02,8.7021865844726563e+00,8.5321588516235352e+00,8.5321578979492188e+00,1.5660000000000000e+03
1.5705334472656250e+02,4.0069072265625000e+03,3.3615864257812500e+03,0.0000000000000000e+00,1.4255627441406250e+02,1.4255627441406250e+02,1.7256878662109375e+03,2.6338574218750000e+02,6.4992299079895020e+00,1.1558830261230469e+01,1.1558829307556152e+01,1.5660000000000000e+03
2.2360707092285156e+02,4.0762626953125000e+03,2.8805002441406250e+03,0.0000000000000000e+00,1.5288795471191406e+02,1.5288795471191406e+02,2.8260148925781250e+03,2.4829202270507813e+02,8.7342824935913086e+00,8.3972415924072266e+00,8.3972406387329102e+00,1.5660000000000000e+03
3.0032141113281250e+02,6.1114614257812500e+03,4.0184104003906250e+03,0.0000000000000000e+00,1.5768235778808594e+02,1.5768235778808594e+02,4.0373354492187500e+03,2.9383877563476563e+02,1.0454440116882324e+01,6.7702703475952148e+00,6.7702713012695313e+00,1.5660000000000000e+03
1.6768141174316406e+02,5.8526333007812500e+03,4.1533974609375000e+03,0.0000000000000000e+00,1.5768235778808594e+02,1.5768235778808594e+02,2.2542053222656250e+03,2.9383877563476563e+02,6.6230163574218750e+00,1.1841607093811035e+01,1.1841609954833984e+01,1.5660000000000000e+03
1.5497987365722656e+02,6.2898471679687500e+03,1.6746060791015625e+03,0.0000000000000000e+00,1.4996194458007813e+02,1.4996194458007813e+02,1.8844291992187500e+03,2.9394564819335938e+02,6.2066097259521484e+00,1.2531305313110352e+01,1.2531304359436035e+01,1.5660000000000000e+03
3.3418536376953125e+02,4.1431440429687500e+03,2.9134699707031250e+03,0.0000000000000000e+00,1.4525337219238281e+02,1.4525337219238281e+02,3.8122580566406250e+03,2.7720733642578125e+02,1.1468153953552246e+01,6.1587915420532227e+00,6.1587920188903809e+00,1.5670000000000000e+03
3.4318484497070313e+02,5.9970292968750000e+03,1.8726677246093750e+03,0.0000000000000000e+00,1.4805535888671875e+02,1.4805535888671875e+02,4.0674174804687500e+03,3.0746395874023438e+02,1.1416186332702637e+01,6.3176174163818359e+00,6.3176178932189941e+00,1.5670000000000000e+03
2.2979150390625000e+02,5.8333818359375000e+03,4.1313354492187500e+03,0.0000000000000000e+00,1.5743978881835938e+02,1.5743978881835938e+02,3.0796782226562500e+03,3.0395846557617188e+02,8.4397830963134766e+00,8.7153568267822266e+00,8.7153568267822266e+00,1.5670000000000000e+03
2.6725714111328125e+02,4.1233466796875000e+03,2.8989812011718750e+03,0.0000000000000000e+00,1.4443605041503906e+02,1.4443605041503906e+02,3.0145527343750000e+03,2.5734701538085938e+02,9.9010152816772461e+00,7.3110823631286621e+00,7.3110823631286621e+00,1.5680000000000000e+03
2.1484481811523438e+02,5.2097158203125000e+03,3.0834267578125000e+03,0.0000000000000000e+00,1.4322322082519531e+02,1.4322322082519531e+02,2.3828361816406250e+03,2.6677600097656250e+02,8.3068904876708984e+00,8.8795480728149414e+00,8.8795471191406250e+00,1.5680000000000000e+03
3.3539141845703125e+02,6.0005693359375000e+03,1.8884647216796875e+03,0.0000000000000000e+00,1.4483631896972656e+02,1.4483631896972656e+02,3.8040769042968750e+03,3.5486297607421875e+02,1.0832122802734375e+01,6.7983016967773438e+00,6.7983016967773438e+00,1.5680000000000000e+03
3.4570373535156250e+02,6.1272265625000000e+03,4.0256801757812500e+03,0.0000000000000000e+00,1.5948526000976563e+02,1.5948526000976563e+02,4.7543110351562500e+03,2.9482046508789063e+02,1.1590511322021484e+01,6.1635060310363770e+00,6.1635055541992188e+00,1.5680000000000000e+03
1.3513461303710938e+02,5.5822851562500000e+03,4.2021445312500000e+03,0.0000000000000000e+00,1.3990165710449219e+02,1.3990165710449219e+02,1.4300617675781250e+03,2.8862924194335938e+02,5.5702013969421387e+00,1.4676921844482422e+01,1.4676921844482422e+01,1.5680000000000000e+03
3.6533728027343750e+02,6.0245654296875000e+03,1.8738444824218750e+03,0.0000000000000000e+00,1.4485446166992188e+02,1.4485446166992188e+02,4.1447675781250000e+03,3.4515347290039063e+02,1.1630035400390625e+01,6.1613593101501456e+00,6.1613593101501456e+00,1.5690000000000000e+03
2.2551428222656250e+02,4.1276430664062500e+03,2.8874367675781250e+03,0.0000000000000000e+00,1.5954032897949219e+02,1.5954032897949219e+02,3.1035402832031250e+03,2.5921691894531250e+02,8.6914014816284180e+00,8.4745588302612305e+00,8.4745588302612305e+00,1.5690000000000000e+03
2.3019047546386719e+02,5.1987807617187500e+03,3.1434521484375000e+03,0.0000000000000000e+00,1.5042814636230469e+02,1.5042814636230469e+02,2.8163586425781250e+03,2.5130953979492188e+02,8.9013423919677734e+00,8.1678867340087891e+00,8.1678867340087891e+00,1.5690000000000000e+03
1.7421278381347656e+02,4.1349204101562500e+03,2.9462775878906250e+03,0.0000000000000000e+00,1.3049110412597656e+02,1.3049110412597656e+02,1.6039256591796875e+03,2.7958798217773438e+02,6.9392676353454590e+00,1.0987486839294434e+01,1.0987487792968750e+01,1.5700000000000000e+03
1.3820443725585938e+02,4.4273901367187500e+03,3.5654960937500000e+03,0.0000000000000000e+00,1.3272901916503906e+02,1.3272901916503906e+02,1.3164249267578125e+03,2.8295202636718750e+02,5.7143459320068359e+00,1.3640609741210938e+01,1.3640607833862305e+01,1.5700000000000000e+03
2.6866741943359375e+02,6.0682998046875000e+03,1.8470583496093750e+03,0.0000000000000000e+00,1.5419221496582031e+02,1.5419221496582031e+02,3.4536816406250000e+03,3.3870620727539063e+02,9.2502450942993164e+00,8.0723209381103516e+00,8.0723209381103516e+00,1.5700000000000000e+03
2.1392481994628906e+02,6.0607797851562500e+03,4.0097690429687500e+03,0.0000000000000000e+00,1.3753877258300781e+02,1.3753877258300781e+02,2.1880329589843750e+03,3.1273562622070313e+02,7.9097375869750977e+00,9.7073717117309570e+00,9.7073717117309570e+00,1.5710000000000000e+03
1.2332694244384766e+02,5.3844438476562500e+03,3.2588732910156250e+03,0.0000000000000000e+00,1.1601829528808594e+02,1.1601829528808594e+02,8.9753894042968750e+02,3.0804324340820313e+02,5.0384755134582520e+00,1.6217632293701172e+01,1.6217632293701172e+01,1.5710000000000000e+03
1.7542631530761719e+02,4.4931005859375000e+03,3.5422924804687500e+03,0.0000000000000000e+00,1.1966591644287109e+02,1.1966591644287109e+02,1.3582448730468750e+03,2.4368971252441406e+02,7.2709951400756836e+00,1.0231458663940430e+01,1.0231458663940430e+01,1.5710000000000000e+03
1.7563354492187500e+02,5.3657773437500000e+03,2.4966274414062500e+03,0.0000000000000000e+00,1.4099104309082031e+02,1.4099104309082031e+02,1.8876998291015625e+03,3.2449014282226563e+02,6.6640000343322754e+00,1.1361882209777832e+01,1.1361883163452148e+01,1.5720000000000000e+03
1.4976029968261719e+02,5.3921420898437500e+03,3.2608696289062500e+03,0.0000000000000000e+00,1.4283111572265625e+02,1.4283111572265625e+02,1.6519036865234375e+03,2.7140606689453125e+02,6.1920733451843262e+00,1.2468458175659180e+01,1.2468457221984863e+01,1.5720000000000000e+03
3.1258932495117188e+02,6.1205952148437500e+03,3.9931777343750000e+03,0.0000000000000000e+00,1.3765150451660156e+02,1.3765150451660156e+02,3.2024216308593750e+03,3.2117807006835938e+02,1.0535992622375488e+01,6.9258265495300293e+00,6.9258265495300293e+00,1.5730000000000000e+03
1.8533178710937500e+02,4.0423002929687500e+03,2.0811845703125000e+03,0.0000000000000000e+00,1.6037072753906250e+02,1.6037072753906250e+02,2.5771667480468750e+03,2.7924557495117188e+02,7.2960391044616699e+00,1.0649617195129395e+01,1.0649616241455078e+01,1.5740000000000000e+03
1.4534835815429688e+02,6.0519765625000000e+03,4.1348393554687500e+03,0.0000000000000000e+00,1.3414875793457031e+02,1.3414875793457031e+02,1.4142490234375000e+03,2.7126138305664063e+02,6.0424308776855469e+00,1.2612395286560059e+01,1.2612396240234375e+01,1.5740000000000000e+03
1.7726715087890625e+02,6.1232534179687500e+03,4.0567585449218750e+03,0.0000000000000000e+00,1.2720959472656250e+02,1.2720959472656250e+02,1.5509949951171875e+03,3.2834225463867188e+02,6.6893968582153320e+00,1.1664804458618164e+01,1.1664803504943848e+01,1.5750000000000000e+03
1.4214500427246094e+02,4.3936635742187500e+03,2.9824101562500000e+03,0.0000000000000000e+00,1.4485671997070313e+02,1.4485671997070313e+02,1.6126912841796875e+03,2.5582214355468750e+02,6.0460848808288574e+00,1.2922379493713379e+01,1.2922379493713379e+01,1.5750000000000000e+03
2.2224176025390625e+02,6.1526645507812500e+03,4.0122863769531250e+03,0.0000000000000000e+00,1.3820446777343750e+02,1.3820446777343750e+02,2.2951560058593750e+03,3.4007266235351563e+02,7.9524745941162109e+00,9.3334407806396484e+00,9.3334407806396484e+00,1.5760000000000000e+03
2.6023767089843750e+02,6.1072983398437500e+03,3.9689133300781250e+03,0.0000000000000000e+00,1.2848371887207031e+02,1.2848371887207031e+02,2.3227839355468750e+03,3.0958334350585938e+02,9.2505416870117188e+00,7.9144148826599121e+00,7.9144144058227539e+00,1.5770000000000000e+03
2.6847775268554688e+02,4.7503041992187500e+03,2.1506701660156250e+03,0.0000000000000000e+00,1.3881912231445313e+02,1.3881912231445313e+02,2.7973662109375000e+03,3.5186779785156250e+02,9.1465578079223633e+00,8.1269912719726563e+00,8.1269912719726563e+00,1.5770000000000000e+03
2.4916778564453125e+02,4.7878867187500000e+03,2.0482023925781250e+03,0.0000000000000000e+00,1.2437122344970703e+02,1.2437122344970703e+02,2.0838867187500000e+03,3.4184048461914063e+02,8.6968364715576172e+00,8.6294174194335938e+00,8.6294164657592773e+00,1.5780000000000000e+03
2.6289675903320313e+02,4.0968984375000000e+03,2.8850634765625000e+03,0.0000000000000000e+00,1.4695820617675781e+02,1.4695820617675781e+02,3.0698371582031250e+03,2.6145730590820313e+02,9.7417993545532227e+00,7.3373699188232422e+00,7.3373699188232422e+00,1.5780000000000000e+03
1.7687925720214844e+02,5.6515698242187500e+03,2.5321081542968750e+03,0.0000000000000000e+00,1.5537486267089844e+02,1.5537486267089844e+02,2.3087709960937500e+03,3.4652667236328125e+02,6.5603017807006836e+00,1.1490771293640137e+01,1.1490773200988770e+01,1.5780000000000000e+03
1.7676663208007813e+02,6.2095981445312500e+03,4.0624348144531250e+03,0.0000000000000000e+00,1.5431105041503906e+02,1.5431105041503906e+02,2.2758137207031250e+03,2.8850347900390625e+02,6.9536690711975098e+00,1.0808531761169434e+01,1.0808532714843750e+01,1.5790000000000000e+03
1.9523109436035156e+02,5.1285844726562500e+03,2.1854685058593750e+03,0.0000000000000000e+00,1.5523257446289063e+02,1.5523257446289063e+02,2.5436481933593750e+03,3.4936697387695313e+02,7.0986728668212891e+00,1.0427791595458984e+01,1.0427791595458984e+01,1.5790000000000000e+03
1.6270106506347656e+02,4.5599965820312500e+03,2.3774379882812500e+03,0.0000000000000000e+00,8.9830024719238281e+01,8.9830024719238281e+01,7.0986511230468750e+02,3.7293313598632813e+02,5.9651651382446289e+00,1.2696608543395996e+01,1.2696608543395996e+01,1.5790000000000000e+03
1.6745228576660156e+02,5.6806127929687500e+03,2.5400952148437500e+03,0.0000000000000000e+00,1.0603149414062500e+02,1.0603149414062500e+02,1.0178956298828125e+03,3.9538592529296875e+02,5.9891552925109863e+00,1.2568385124206543e+01,1.2568387031555176e+01,1.5790000000000000e+03
1.6562686157226563e+02,4.6911997070312500e+03,2.9995578613281250e+03,0.0000000000000000e+00,1.2633132171630859e+02,1.2633132171630859e+02,1.4292075195312500e+03,2.9902178955078125e+02,6.5198059082031250e+00,1.1207786560058594e+01,1.1207785606384277e+01,1.5790000000000000e+03
1.4612420654296875e+02,5.9944130859375000e+03,3.2660019531250000e+03,0.0000000000000000e+00,1.2494223785400391e+02,1.2494223785400391e+02,1.2333408203125000e+03,3.1065777587890625e+02,5.8014149665832520e+00,1.2566593170166016e+01,1.2566593170166016e+01,1.5790000000000000e+03
1.5445504760742188e+02,6.0432333984375000e+03,3.9065246582031250e+03,0.0000000000000000e+00,1.5431105041503906e+02,1.5431105041503906e+02,1.9885590820312500e+03,2.8850347900390625e+02,6.2271142005920410e+00,1.2451909065246582e+01,1.2451906204223633e+01,1.5790000000000000e+03
1.6571284484863281e+02,4.7369350585937500e+03,2.2313608398437500e+03,0.0000000000000000e+00,1.3211953735351563e+02,1.3211953735351563e+02,1.5639852294921875e+03,3.6771133422851563e+02,6.0881605148315430e+00,1.3417950630187988e+01,1.3417949676513672e+01,1.5800000000000000e+03
1.8911170959472656e+02,4.4078696289062500e+03,3.9833869628906250e+03,0.0000000000000000e+00,8.0026054382324219e+01,8.0026054382324219e+01,6.5482250976562500e+02,3.2553512573242188e+02,7.0734295845031738e+00,1.1044678688049316e+01,1.1044680595397949e+01,1.5800000000000000e+03
1.4350416564941406e+02,4.4984052734375000e+03,3.4892529296875000e+03,0.0000000000000000e+00,1.2842539978027344e+02,1.2842539978027344e+02,1.2797015380859375e+03,2.8685546875000000e+02,5.8696875572204590e+00,1.2721236228942871e+01,1.2721235275268555e+01,1.5810000000000000e+03
1.7489147949218750e+02,5.9000288085937500e+03,3.3168544921875000e+03,0.0000000000000000e+00,1.4824319458007813e+02,1.4824319458007813e+02,2.0780720214843750e+03,2.9283160400390625e+02,6.8618383407592773e+00,1.0786165237426758e+01,1.0786164283752441e+01,1.5810000000000000e+03
2.3726208496093750e+02,6.1432299804687500e+03,4.0685429687500000e+03,0.0000000000000000e+00,1.5697496032714844e+02,1.5697496032714844e+02,3.1610515136718750e+03,2.9451327514648438e+02,8.7303266525268555e+00,8.5037527084350586e+00,8.5037508010864258e+00,1.5810000000000000e+03
2.1857612609863281e+02,6.2216196289062500e+03,4.0549189453125000e+03,0.0000000000000000e+00,1.5536982727050781e+02,1.5536982727050781e+02,2.8528471679687500e+03,2.7548324584960938e+02,8.3440980911254883e+00,8.9688577651977539e+00,8.9688596725463867e+00,1.5820000000000000e+03
1.9966613769531250e+02,4.5201113281250000e+03,2.7389421386718750e+03,0.0000000000000000e+00,1.4740939331054688e+02,1.4740939331054688e+02,2.3458332519531250e+03,2.9057443237304688e+02,7.6518425941467294e+00,9.6324872970581055e+00,9.6324863433837891e+00,1.5820000000000000e+03
1.8894006347656250e+02,4.4940561523437500e+03,3.4606276855468750e+03,0.0000000000000000e+00,1.0685713958740234e+02,1.0685713958740234e+02,1.1664699707031250e+03,3.1295196533203125e+02,7.1562447547912598e+00,1.0565933227539063e+01,1.0565933227539063e+01,1.5820000000000000e+03
2.2260063171386719e+02,6.0985942382812500e+03,4.0570307617187500e+03,0.0000000000000000e+00,1.5787081909179688e+02,1.5787081909179688e+02,2.9996630859375000e+03,2.7154840087890625e+02,8.4969615936279297e+00,8.5042819976806641e+00,8.5042829513549805e+00,1.5830000000000000e+03
2.1620138549804688e+02,5.1436132812500000e+03,2.1958293457031250e+03,0.0000000000000000e+00,1.5683172607421875e+02,1.5683172607421875e+02,2.8752043457031250e+03,3.2437042236328125e+02,7.8903818130493164e+00,9.2875919342041016e+00,9.2875919342041016e+00,1.5830000000000000e+03
1.6343351745605469e+02,4.4897265625000000e+03,2.4645957031250000e+03,0.0000000000000000e+00,9.7643997192382813e+01,9.7643997192382813e+01,8.4250915527343750e+02,3.0511959838867188e+02,6.4066047668457031e+00,1.1859394073486328e+01,1.1859395027160645e+01,1.5830000000000000e+03
1.2321389770507813e+02,5.7500737304687500e+03,4.2029199218750000e+03,0.0000000000000000e+00,1.5787081909179688e+02,1.5787081909179688e+02,1.6603736572265625e+03,2.7154840087890625e+02,5.2620882987976074e+00,1.4611983299255371e+01,1.4611985206604004e+01,1.5830000000000000e+03
1.9374578857421875e+02,5.5100039062500000e+03,1.8908983154296875e+03,0.0000000000000000e+00,1.5377799987792969e+02,1.5377799987792969e+02,2.4772116699218750e+03,2.9317843627929688e+02,7.4501981735229492e+00,1.0071480751037598e+01,1.0071480751037598e+01,1.5830000000000000e+03
1.9901704406738281e+02,5.1717080078125000e+03,2.2534467773437500e+03,0.0000000000000000e+00,1.5977644348144531e+02,1.5977644348144531e+02,2.7469968261718750e+03,3.2385037231445313e+02,7.3851737976074219e+00,9.9800329208374023e+00,9.9800348281860352e+00,1.5830000000000000e+03
1.4083457946777344e+02,4.2226748046875000e+03,2.1023591308593750e+03,0.0000000000000000e+00,1.1375893402099609e+02,1.1375893402099609e+02,9.8542309570312500e+02,3.0294479370117188e+02,5.6727290153503418e+00,1.4392713546752930e+01,1.4392712593078613e+01,1.5840000000000000e+03
1.4799333190917969e+02,3.7727824707031250e+03,2.7380854492187500e+03,0.0000000000000000e+00,1.5952597045898438e+02,1.5952597045898438e+02,2.0363261718750000e+03,2.4605676269531250e+02,6.3260512351989746e+00,1.2111138343811035e+01,1.2111137390136719e+01,1.5850000000000000e+03
1.6485981750488281e+02,4.5019389648437500e+03,2.4853598632812500e+03,0.0000000000000000e+00,1.5103158569335938e+02,1.5103158569335938e+02,2.0332591552734375e+03,2.7977285766601563e+02,6.6340751647949219e+00,1.1410604476928711e+01,1.1410604476928711e+01,1.5850000000000000e+03
1.1694863128662109e+02,3.9622348632812500e+03,2.7923308105468750e+03,0.0000000000000000e+00,1.5952597045898438e+02,1.5952597045898438e+02,1.6091640625000000e+03,2.4605676269531250e+02,5.2084064483642578e+00,1.4550004005432129e+01,1.4550004005432129e+01,1.5850000000000000e+03
2.0128395080566406e+02,4.9782753906250000e+03,2.0777175292968750e+03,0.0000000000000000e+00,1.1929157257080078e+02,1.1929157257080078e+02,1.5487135009765625e+03,3.2489306640625000e+02,7.4457674026489258e+00,1.0057986259460449e+01,1.0057986259460449e+01,1.5860000000000000e+03
1.7561253356933594e+02,6.1509951171875000e+03,4.0263554687500000e+03,0.0000000000000000e+00,1.5930831909179688e+02,1.5930831909179688e+02,2.4097658691406250e+03,2.7201107788085938e+02,7.0431227684020996e+00,1.0630455017089844e+01,1.0630454063415527e+01,1.5860000000000000e+03
2.2873684692382813e+02,3.7608735351562500e+03,2.8048676757812500e+03,0.0000000000000000e+00,1.5920487976074219e+02,1.5920487976074219e+02,3.1346662597656250e+03,2.6868435668945313e+02,8.7024230957031250e+00,8.6209383010864258e+00,8.6209383010864258e+00,1.5860000000000000e+03
2.2629370117187500e+02,3.7756840820312500e+03,2.7564611816406250e+03,0.0000000000000000e+00,8.7977333068847656e+01,8.7977333068847656e+01,9.4701416015625000e+02,3.0409814453125000e+02,8.3375854492187500e+00,8.8561658859252930e+00,8.8561649322509766e+00,1.5870000000000000e+03
2.2724684143066406e+02,4.5176318359375000e+03,3.4152348632812500e+03,0.0000000000000000e+00,1.1591883087158203e+02,1.1591883087158203e+02,1.6510042724609375e+03,2.6983886718750000e+02,8.6486539840698242e+00,8.5680160522460938e+00,8.5680160522460938e+00,1.5890000000000000e+03
1.3167843627929688e+02,3.9703486328125000e+03,3.4786152343750000e+03,0.0000000000000000e+00,1.4459994506835938e+02,1.4459994506835938e+02,1.4886523437500000e+03,2.7730551147460938e+02,5.5249423980712891e+00,1.3930824279785156e+01,1.3930824279785156e+01,1.5910000000000000e+03
1.7383097839355469e+02,4.3719736328125000e+03,3.5284558105468750e+03,0.0000000000000000e+00,1.5762104797363281e+02,1.5762104797363281e+02,2.3350598144531250e+03,2.6647610473632813e+02,7.0293564796447754e+00,1.0895935058593750e+01,1.0895935058593750e+01,1.5910000000000000e+03
2.9676040649414063e+02,5.0343999023437500e+03,2.0262562255859375e+03,0.0000000000000000e+00,1.3422119140625000e+02,1.3422119140625000e+02,2.8906166992187500e+03,3.3181649780273438e+02,1.0043683052062988e+01,7.0311837196350098e+00,7.0311837196350098e+00,1.5910000000000000e+03
1.9577104187011719e+02,4.4198266601562500e+03,3.9825527343750000e+03,0.0000000000000000e+00,1.3525149536132813e+02,1.3525149536132813e+02,1.9363106689453125e+03,2.8140606689453125e+02,7.6045737266540527e+00,9.7560033798217773e+00,9.7560033798217773e+00,1.5910000000000000e+03
2.5780853271484375e+02,3.9506491699218750e+03,2.9121943359375000e+03,0.0000000000000000e+00,1.3014097595214844e+02,1.3014097595214844e+02,2.3608466796875000e+03,3.6082885742187500e+02,8.7951946258544922e+00,8.6288824081420898e+00,8.6288824081420898e+00,1.5920000000000000e+03
1.3118360900878906e+02,4.7064077148437500e+03,2.2724377441406250e+03,0.0000000000000000e+00,1.1578159332275391e+02,1.1578159332275391e+02,9.5082598876953125e+02,2.8564523315429688e+02,5.4521393775939941e+00,1.4298312187194824e+01,1.4298312187194824e+01,1.5920000000000000e+03
1.3697207641601563e+02,6.0334580078125000e+03,1.9556765136718750e+03,0.0000000000000000e+00,1.5506190490722656e+02,1.5506190490722656e+02,1.7806749267578125e+03,3.0198547363281250e+02,5.5473690032958984e+00,1.2996680259704590e+01,1.2996678352355957e+01,1.5920000000000000e+03
1.3584480285644531e+02,6.2116005859375000e+03,2.1169191894531250e+03,0.0000000000000000e+00,1.5506190490722656e+02,1.5506190490722656e+02,1.7660200195312500e+03,3.0198547363281250e+02,5.5087919235229492e+00,1.5164544105529785e+01,1.5164544105529785e+01,1.5920000000000000e+03
1.3368086242675781e+02,5.8400117187500000e+03,4.1437084960937500e+03,0.0000000000000000e+00,1.4202952575683594e+02,1.4202952575683594e+02,1.4580380859375000e+03,2.6767495727539063e+02,5.6620111465454102e+00,1.4123339653015137e+01,1.4123339653015137e+01,1.5930000000000000e+03
1.0133177185058594e+02,6.1126113281250000e+03,3.3969013671875000e+03,0.0000000000000000e+00,1.2865502929687500e+02,1.2865502929687500e+02,9.0686267089843750e+02,2.8641580200195313e+02,4.3665390014648438e+00,1.9753158569335938e+01,1.9753156661987305e+01,1.5950000000000000e+03
1.5976235961914063e+02,4.3483139648437500e+03,3.8611899414062500e+03,0.0000000000000000e+00,9.4537612915039063e+01,9.4537612915039063e+01,7.7201568603515625e+02,3.0550399780273438e+02,6.2847776412963867e+00,1.2148087501525879e+01,1.2148089408874512e+01,1.5950000000000000e+03
1.5315982055664063e+02,6.1077753906250000e+03,3.4106257324218750e+03,0.0000000000000000e+00,1.3960275268554688e+02,1.3960275268554688e+02,1.6138947753906250e+03,3.0841827392578125e+02,6.0490684509277344e+00,1.3026830673217773e+01,1.3026829719543457e+01,1.5960000000000000e+03
1.6745712280273438e+02,5.6560205078125000e+03,2.5020402832031250e+03,0.0000000000000000e+00,1.1461170959472656e+02,1.1461170959472656e+02,1.1893344726562500e+03,3.8000338745117188e+02,6.0728631019592294e+00,1.2424540519714355e+01,1.2424540519714355e+01,1.5960000000000000e+03
1.1783129119873047e+02,3.5853120117187500e+03,2.5582893066406250e+03,0.0000000000000000e+00,1.3331376647949219e+02,1.3331376647949219e+02,1.1322778320312500e+03,2.7486178588867188e+02,5.0454545021057129e+00,1.5363254547119141e+01,1.5363254547119141e+01,1.5960000000000000e+03
1.6285690307617188e+02,4.3352734375000000e+03,3.8848496093750000e+03,0.0000000000000000e+00,1.2459639739990234e+02,1.2459639739990234e+02,1.3669716796875000e+03,3.0439126586914063e+02,6.3929100036621094e+00,1.1758860588073730e+01,1.1758860588073730e+01,1.5960000000000000e+03
1.2148343658447266e+02,4.2085898437500000e+03,2.9485405273437500e+03,0.0000000000000000e+00,1.2905015563964844e+02,1.2905015563964844e+02,1.0938973388671875e+03,2.5657528686523438e+02,5.3015604019165039e+00,1.5087918281555176e+01,1.5087919235229492e+01,1.5970000000000000e+03
2.1173442077636719e+02,4.4879394531250000e+03,4.1518359375000000e+03,0.0000000000000000e+00,1.5864465332031250e+02,1.5864465332031250e+02,2.8812751464843750e+03,2.5301188659667969e+02,8.3339281082153320e+00,8.8794984817504883e+00,8.8794984817504883e+00,1.5970000000000000e+03
1.5709327697753906e+02,4.4405141601562500e+03,4.1590722656250000e+03,0.0000000000000000e+00,1.2885043334960938e+02,1.2885043334960938e+02,1.4101708984375000e+03,3.3086834716796875e+02,6.0343570709228516e+00,1.3314369201660156e+01,1.3314369201660156e+01,1.5980000000000000e+03
1.5423338317871094e+02,4.1791860351562500e+03,2.9522246093750000e+03,0.0000000000000000e+00,9.2142265319824219e+01,9.2142265319824219e+01,7.0800866699218750e+02,2.5313569641113281e+02,6.4841136932373047e+00,1.1661776542663574e+01,1.1661776542663574e+01,1.5980000000000000e+03
1.4051942443847656e+02,4.7500908203125000e+03,3.2647773437500000e+03,0.0000000000000000e+00,1.2118348693847656e+02,1.2118348693847656e+02,1.1157468261718750e+03,2.5333914184570313e+02,6.0080351829528809e+00,1.2517297744750977e+01,1.2517297744750977e+01,1.6000000000000000e+03
2.1197299194335938e+02,3.7631787109375000e+03,2.7605534667968750e+03,0.0000000000000000e+00,1.4939643859863281e+02,1.4939643859863281e+02,2.5580168457031250e+03,2.5124809265136719e+02,8.3570423126220703e+00,8.8499174118041992e+00,8.8499174118041992e+00,1.6000000000000000e+03
