peak intensity (photon),x(nm),y(nm),z(nm),PSFSigmaX (nm),PSFSigmaY (nm),Total intensity(photon),background (photon),SNR,Localization precision X(nm),Localization precision Y(nm),frame
2.5932824707031250e+02,5.2139960937500000e+03,2.1587141113281250e+03,0.0000000000000000e+00,1.1393231964111328e+02,1.1393231964111328e+02,1.8200615234375000e+03,1.2810528564453125e+02,1.1930486679077148e+01,5.5689897537231454e+00,5.5689897537231454e+00,1.5000000000000000e+01
1.5364521789550781e+02,4.6511186523437500e+03,2.6544731445312500e+03,0.0000000000000000e+00,9.2515304565429688e+01,9.2515304565429688e+01,7.1103112792968750e+02,1.2518118286132813e+02,8.3321866989135742e+00,8.4025878906250000e+00,8.4025888442993164e+00,1.5000000000000000e+01
2.2414549255371094e+02,3.9797175292968750e+03,2.2032282714843750e+03,0.0000000000000000e+00,1.1791542816162109e+02,1.1791542816162109e+02,1.6850532226562500e+03,1.2637155151367188e+02,1.0841324806213379e+01,6.2201704978942871e+00,6.2201714515686044e+00,1.5000000000000000e+01
1.3232186889648438e+02,5.3545097656250000e+03,2.5788044433593750e+03,0.0000000000000000e+00,1.0799300384521484e+02,1.0799300384521484e+02,8.3438262939453125e+02,1.5661280822753906e+02,7.0491814613342294e+00,1.0490422248840332e+01,1.0490422248840332e+01,1.5000000000000000e+01
1.6627809143066406e+02,5.5650239257812500e+03,2.8473996582031250e+03,0.0000000000000000e+00,1.1042540740966797e+02,1.1042540740966797e+02,1.0962648925781250e+03,1.2576695251464844e+02,8.8108348846435547e+00,7.8720703125000000e+00,7.8720703125000000e+00,1.5000000000000000e+01
1.5306269836425781e+02,3.9875339355468750e+03,2.2219736328125000e+03,0.0000000000000000e+00,1.0312261962890625e+02,1.0312261962890625e+02,8.8007482910156250e+02,1.3581521606445313e+02,8.1549091339111328e+00,8.7311763763427734e+00,8.7311782836914063e+00,1.6000000000000000e+01
1.2017588806152344e+02,6.2594531250000000e+03,3.7795170898437500e+03,0.0000000000000000e+00,9.0761642456054688e+01,9.0761642456054688e+01,5.3525958251953125e+02,1.4340635681152344e+02,6.7029528617858887e+00,1.0982302665710449e+01,1.0982302665710449e+01,1.6000000000000000e+01
1.2100896453857422e+02,6.2560317382812500e+03,4.0812011718750000e+03,0.0000000000000000e+00,1.3612815856933594e+02,1.3612815856933594e+02,1.2124277343750000e+03,1.0949232482910156e+02,7.2175164222717294e+00,9.9906911849975586e+00,9.9906911849975586e+00,1.6000000000000000e+01
1.1361492156982422e+02,4.1224487304687500e+03,4.0449047851562500e+03,0.0000000000000000e+00,1.2738327789306641e+02,1.2738327789306641e+02,9.9678759765625000e+02,1.5401274108886719e+02,6.2889304161071777e+00,1.1895318031311035e+01,1.1895318031311035e+01,1.6000000000000000e+01
1.0651292419433594e+02,5.3081694335937500e+03,2.6115412597656250e+03,0.0000000000000000e+00,1.1300000762939453e+02,1.1300000762939453e+02,7.3536285400390625e+02,1.2192348480224609e+02,6.3815555572509766e+00,1.1574039459228516e+01,1.1574040412902832e+01,1.6000000000000000e+01
1.0774002838134766e+02,4.0872675781250000e+03,3.9232514648437500e+03,0.0000000000000000e+00,1.2118556976318359e+02,1.2118556976318359e+02,8.5550256347656250e+02,1.3353836059570313e+02,6.2809424400329590e+00,1.1665019989013672e+01,1.1665019989013672e+01,1.6000000000000000e+01
1.0600185394287109e+02,3.9592290039062500e+03,2.1460451660156250e+03,0.0000000000000000e+00,9.5857437133789063e+01,9.5857437133789063e+01,5.2663226318359375e+02,1.4118252563476563e+02,6.1053404808044434e+00,1.2228313446044922e+01,1.2228312492370605e+01,1.7000000000000000e+01
1.6231033325195313e+02,5.2509731445312500e+03,2.2023498535156250e+03,0.0000000000000000e+00,1.1525395202636719e+02,1.1525395202636719e+02,1.1657360839843750e+03,1.2808187866210938e+02,8.6250305175781250e+00,8.2095384597778320e+00,8.2095384597778320e+00,1.7000000000000000e+01
1.3268772888183594e+02,5.3406992187500000e+03,2.5769851074218750e+03,0.0000000000000000e+00,1.0703698730468750e+02,1.0703698730468750e+02,8.2194146728515625e+02,1.2239747619628906e+02,7.5230689048767090e+00,9.4730901718139648e+00,9.4730882644653320e+00,1.7000000000000000e+01
3.0941815185546875e+02,6.0051586914062500e+03,3.7319499511718750e+03,0.0000000000000000e+00,9.6153450012207031e+01,9.6153450012207031e+01,1.5467423095703125e+03,1.4225244140625000e+02,1.3183836936950684e+01,4.9540972709655762e+00,4.9540972709655762e+00,1.7000000000000000e+01
1.0224266815185547e+02,4.4853857421875000e+03,4.1073813476562500e+03,0.0000000000000000e+00,1.0158692932128906e+02,1.0158692932128906e+02,5.7049285888671875e+02,1.3843218994140625e+02,5.9679298400878906e+00,1.2511565208435059e+01,1.2511567115783691e+01,1.7000000000000000e+01
1.0301705169677734e+02,4.0992817382812500e+03,3.9208203125000000e+03,0.0000000000000000e+00,1.0701391601562500e+02,1.0701391601562500e+02,6.3786975097656250e+02,1.4603582763671875e+02,5.9111261367797852e+00,1.2962213516235352e+01,1.2962212562561035e+01,1.7000000000000000e+01
1.2886918640136719e+02,3.9323771972656250e+03,2.1981884765625000e+03,0.0000000000000000e+00,1.1870933532714844e+02,1.1870933532714844e+02,9.8188623046875000e+02,1.3063673400878906e+02,7.2440652847290039e+00,1.0066046714782715e+01,1.0066045761108398e+01,1.8000000000000000e+01
9.2149208068847656e+01,3.9026970214843750e+03,2.6462319335937500e+03,0.0000000000000000e+00,1.3714703369140625e+02,1.3714703369140625e+02,9.3714495849609375e+02,1.1351750183105469e+02,5.8185734748840332e+00,1.2965812683105469e+01,1.2965811729431152e+01,1.8000000000000000e+01
1.3734336853027344e+02,4.4796083984375000e+03,4.0922907714843750e+03,0.0000000000000000e+00,1.1923236846923828e+02,1.1923236846923828e+02,1.0556949462890625e+03,1.1933422851562500e+02,7.7628393173217773e+00,9.1140298843383789e+00,9.1140289306640625e+00,1.8000000000000000e+01
2.2248974609375000e+02,6.2573344726562500e+03,3.7627490234375000e+03,0.0000000000000000e+00,1.0411995697021484e+02,1.0411995697021484e+02,1.3041285400390625e+03,1.3283274841308594e+02,1.0688224792480469e+01,6.3594017028808594e+00,6.3594012260437012e+00,1.8000000000000000e+01
1.1263771820068359e+02,4.1024995117187500e+03,3.8920478515625000e+03,0.0000000000000000e+00,8.8180458068847656e+01,8.8180458068847656e+01,4.7355557250976563e+02,1.3530123901367188e+02,6.4776630401611328e+00,1.1476389884948730e+01,1.1476389884948730e+01,1.8000000000000000e+01
8.9836380004882813e+01,4.5057954101562500e+03,3.8240642089843750e+03,0.0000000000000000e+00,1.1923236846923828e+02,1.1923236846923828e+02,6.9053076171875000e+02,1.1933422851562500e+02,5.6248230934143066e+00,1.3321319580078125e+01,1.3321318626403809e+01,1.8000000000000000e+01
1.6735044860839844e+02,6.0233842773437500e+03,3.7319235839843750e+03,0.0000000000000000e+00,1.0411995697021484e+02,1.0411995697021484e+02,9.8092828369140625e+02,1.3283274841308594e+02,8.7466268539428711e+00,8.1769618988037109e+00,8.1769618988037109e+00,1.8000000000000000e+01
1.6798493957519531e+02,4.0831291503906250e+03,3.8891857910156250e+03,0.0000000000000000e+00,9.2251594543457031e+01,9.2251594543457031e+01,7.7296612548828125e+02,1.4679309082031250e+02,8.5738344192504883e+00,8.2593803405761719e+00,8.2593803405761719e+00,1.9000000000000000e+01
1.3470021057128906e+02,5.2762846679687500e+03,2.2140979003906250e+03,0.0000000000000000e+00,1.0603290557861328e+02,1.0603290557861328e+02,8.1882672119140625e+02,1.2558100128173828e+02,7.5605564117431641e+00,9.5582351684570313e+00,9.5582351684570313e+00,1.9000000000000000e+01
1.8111386108398438e+02,4.0292617187500000e+03,2.6078073730468750e+03,0.0000000000000000e+00,1.4816098022460938e+02,1.4816098022460938e+02,2.1496203613281250e+03,1.3071508789062500e+02,9.2875328063964844e+00,7.4867591857910156e+00,7.4867601394653320e+00,1.9000000000000000e+01
1.2389628601074219e+02,5.3170522460937500e+03,2.5922663574218750e+03,0.0000000000000000e+00,1.0046360015869141e+02,1.0046360015869141e+02,6.7611126708984375e+02,1.2340672302246094e+02,7.1342854499816886e+00,1.0121546745300293e+01,1.0121546745300293e+01,1.9000000000000000e+01
7.1283683776855469e+01,5.6465908203125000e+03,3.6496127929687500e+03,0.0000000000000000e+00,1.0625495147705078e+02,1.0625495147705078e+02,4.3514190673828125e+02,1.0399683380126953e+02,4.8756241798400879e+00,1.5343424797058105e+01,1.5343424797058105e+01,1.9000000000000000e+01
1.0622686004638672e+02,6.2520380859375000e+03,3.7191196289062500e+03,0.0000000000000000e+00,1.0681601715087891e+02,1.0681601715087891e+02,6.5531402587890625e+02,1.2507041168212891e+02,6.3249340057373047e+00,1.1796441078186035e+01,1.1796441078186035e+01,1.9000000000000000e+01
1.4516215515136719e+02,4.4807729492187500e+03,4.0843920898437500e+03,0.0000000000000000e+00,1.1258934783935547e+02,1.1258934783935547e+02,9.9492517089843750e+02,1.2469837188720703e+02,8.0018539428710938e+00,8.8778333663940430e+00,8.8778333663940430e+00,1.9000000000000000e+01
1.3995591735839844e+02,3.9703811035156250e+03,2.1939675292968750e+03,0.0000000000000000e+00,1.2545877075195313e+02,1.2545877075195313e+02,1.1910656738281250e+03,1.3480628967285156e+02,7.6457428932189941e+00,9.4993886947631836e+00,9.4993867874145508e+00,2.0000000000000000e+01
1.8692491149902344e+02,3.9932846679687500e+03,2.6001025390625000e+03,0.0000000000000000e+00,1.1580166625976563e+02,1.1580166625976563e+02,1.3553117675781250e+03,1.6796517944335938e+02,8.9851884841918945e+00,7.9373488426208496e+00,7.9373488426208496e+00,2.0000000000000000e+01
1.2245685577392578e+02,5.2645078125000000e+03,2.2063339843750000e+03,0.0000000000000000e+00,8.5738639831542969e+01,8.5738639831542969e+01,4.8671942138671875e+02,1.3762854003906250e+02,6.8759393692016602e+00,1.0611866950988770e+01,1.0611866950988770e+01,2.0000000000000000e+01
2.3390618896484375e+02,4.0938339843750000e+03,3.8721247558593750e+03,0.0000000000000000e+00,9.0371498107910156e+01,9.0371498107910156e+01,1.0328732910156250e+03,1.4358998107910156e+02,1.0901653289794922e+01,6.2630128860473633e+00,6.2630133628845206e+00,2.0000000000000000e+01
1.8496151733398438e+02,3.7267585449218750e+03,3.2071259765625000e+03,0.0000000000000000e+00,8.5213577270507813e+01,8.5213577270507813e+01,7.2617510986328125e+02,1.4310729980468750e+02,9.2471055984497070e+00,7.5963530540466309e+00,7.5963530540466309e+00,2.0000000000000000e+01
2.5672207641601563e+02,6.2451494140625000e+03,3.7614528808593750e+03,0.0000000000000000e+00,1.0784779357910156e+02,1.0784779357910156e+02,1.6144631347656250e+03,1.1640552520751953e+02,1.2034871101379395e+01,5.4276218414306641e+00,5.4276218414306641e+00,2.0000000000000000e+01
1.0809242248535156e+02,4.4507900390625000e+03,4.0792338867187500e+03,0.0000000000000000e+00,8.5298454284667969e+01,8.5298454284667969e+01,4.2522610473632813e+02,1.3681126403808594e+02,6.2546715736389160e+00,1.1894149780273438e+01,1.1894149780273438e+01,2.1000000000000000e+01
1.3234143066406250e+02,3.7408391113281250e+03,3.2562949218750000e+03,0.0000000000000000e+00,6.8218338012695313e+01,6.8218338012695313e+01,3.3299713134765625e+02,1.6536822509765625e+02,6.9455442428588867e+00,1.1803783416748047e+01,1.1803782463073730e+01,2.1000000000000000e+01
8.8197563171386719e+01,6.2728955078125000e+03,3.7907551269531250e+03,0.0000000000000000e+00,1.1422137451171875e+02,1.1422137451171875e+02,6.2214801025390625e+02,1.1405451965332031e+02,5.6158695220947266e+00,1.3524709701538086e+01,1.3524710655212402e+01,2.1000000000000000e+01
2.1510044860839844e+02,4.0693908691406250e+03,3.8846259765625000e+03,0.0000000000000000e+00,9.9971397399902344e+01,9.9971397399902344e+01,1.1623455810546875e+03,1.3689839172363281e+02,1.0381917953491211e+01,6.6361827850341797e+00,6.6361827850341797e+00,2.1000000000000000e+01
2.0106782531738281e+02,3.9865009765625000e+03,2.2182790527343750e+03,0.0000000000000000e+00,1.4240419006347656e+02,1.4240419006347656e+02,2.2046037597656250e+03,1.0698674774169922e+02,1.0373747825622559e+01,6.4850068092346191e+00,6.4850063323974609e+00,2.1000000000000000e+01
1.1690282440185547e+02,5.2843251953125000e+03,2.2447717285156250e+03,0.0000000000000000e+00,7.0935211181640625e+01,7.0935211181640625e+01,3.1804687500000000e+02,1.3253471374511719e+02,6.7027192115783691e+00,1.1587021827697754e+01,1.1587020874023438e+01,2.1000000000000000e+01
2.4257557678222656e+02,4.0193068847656250e+03,2.1375541992187500e+03,0.0000000000000000e+00,1.0925455474853516e+02,1.0925455474853516e+02,1.5655557861328125e+03,1.7303192138671875e+02,1.0774876594543457e+01,6.4758744239807129e+00,6.4758739471435547e+00,2.2000000000000000e+01
1.1948662567138672e+02,5.3117226562500000e+03,2.6056096191406250e+03,0.0000000000000000e+00,9.7782211303710938e+01,9.7782211303710938e+01,6.1770544433593750e+02,1.1721128845214844e+02,7.0328116416931152e+00,1.0284128189086914e+01,1.0284129142761230e+01,2.2000000000000000e+01
2.1820532226562500e+02,3.5466948242187500e+03,3.5773295898437500e+03,0.0000000000000000e+00,8.3422851562500000e+01,8.3422851562500000e+01,8.2106549072265625e+02,1.4662588500976563e+02,1.0344899177551270e+01,6.6671042442321777e+00,6.6671047210693359e+00,2.2000000000000000e+01
2.1545759582519531e+02,4.0807272949218750e+03,3.8805729980468750e+03,0.0000000000000000e+00,8.3388130187988281e+01,8.3388130187988281e+01,8.1005151367187500e+02,1.5796176147460938e+02,1.0096487045288086e+01,6.9131293296813956e+00,6.9131293296813956e+00,2.2000000000000000e+01
1.7682810974121094e+02,4.4891684570312500e+03,4.0111054687500000e+03,0.0000000000000000e+00,8.8138977050781250e+01,8.8138977050781250e+01,7.4272790527343750e+02,1.5665705871582031e+02,8.7683925628662109e+00,8.1237010955810547e+00,8.1237010955810547e+00,2.2000000000000000e+01
2.1674090576171875e+02,3.9540573730468750e+03,2.1949545898437500e+03,0.0000000000000000e+00,1.0863605499267578e+02,1.0863605499267578e+02,1.3830288085937500e+03,1.4846034240722656e+02,1.0270265579223633e+01,6.7494874000549316e+00,6.7494869232177734e+00,2.3000000000000000e+01
1.3638768005371094e+02,5.2466176757812500e+03,1.6379034423828125e+03,0.0000000000000000e+00,1.0810609436035156e+02,1.0810609436035156e+02,8.6182263183593750e+02,1.1754187011718750e+02,7.7504234313964844e+00,9.1371927261352539e+00,9.1371936798095703e+00,2.3000000000000000e+01
1.3918804931640625e+02,5.2021987304687500e+03,1.6284715576171875e+03,0.0000000000000000e+00,9.1890197753906250e+01,9.1890197753906250e+01,6.3545196533203125e+02,1.2194157409667969e+02,7.7997522354125977e+00,9.2666177749633789e+00,9.2666177749633789e+00,2.3000000000000000e+01
1.5538868713378906e+02,5.3260400390625000e+03,2.5723630371093750e+03,0.0000000000000000e+00,9.8434020996093750e+01,9.8434020996093750e+01,8.1405212402343750e+02,1.2648002624511719e+02,8.3811359405517578e+00,8.4305086135864258e+00,8.4305086135864258e+00,2.3000000000000000e+01
9.4354621887207031e+01,3.5389641113281250e+03,2.8571342773437500e+03,0.0000000000000000e+00,8.6695877075195313e+01,8.6695877075195313e+01,3.8344445800781250e+02,1.3459199523925781e+02,5.6468071937561044e+00,1.3369104385375977e+01,1.3369105339050293e+01,2.3000000000000000e+01
1.6833576965332031e+02,4.4711337890625000e+03,4.0642485351562500e+03,0.0000000000000000e+00,1.1876043701171875e+02,1.1876043701171875e+02,1.2836966552734375e+03,1.3507722473144531e+02,8.7511720657348633e+00,8.0667266845703125e+00,8.0667257308959961e+00,2.3000000000000000e+01
2.6962353515625000e+02,4.0883334960937500e+03,3.8854384765625000e+03,0.0000000000000000e+00,9.3950248718261719e+01,9.3950248718261719e+01,1.2867556152343750e+03,1.5050643920898438e+02,1.1911676406860352e+01,5.6313953399658203e+00,5.6313948631286621e+00,2.3000000000000000e+01
2.3619696044921875e+02,3.5477543945312500e+03,3.5549064941406250e+03,0.0000000000000000e+00,1.0392622375488281e+02,1.0392622375488281e+02,1.3793261718750000e+03,1.2505933380126953e+02,1.1253134727478027e+01,5.9335956573486328e+00,5.9335951805114746e+00,2.3000000000000000e+01
1.3138397216796875e+02,5.1766303710937500e+03,3.7350490722656250e+03,0.0000000000000000e+00,1.0338316345214844e+02,1.0338316345214844e+02,7.5924932861328125e+02,1.3602409362792969e+02,7.2754864692687988e+00,9.9386510848999023e+00,9.9386510848999023e+00,2.4000000000000000e+01
2.4482443237304688e+02,6.2651381835937500e+03,3.7565117187500000e+03,0.0000000000000000e+00,1.0126681518554688e+02,1.0126681518554688e+02,1.3574737548828125e+03,1.3931695556640625e+02,1.1311393737792969e+01,6.0075192451477051e+00,6.0075192451477051e+00,2.4000000000000000e+01
2.4605989074707031e+02,3.5488598632812500e+03,3.5762043457031250e+03,0.0000000000000000e+00,9.1233718872070313e+01,9.1233718872070313e+01,1.1073730468750000e+03,1.4724169921875000e+02,1.1235305786132813e+01,6.0261216163635254e+00,6.0261216163635254e+00,2.4000000000000000e+01
1.1440966796875000e+02,4.4825561523437500e+03,4.0603439941406250e+03,0.0000000000000000e+00,1.3554951477050781e+02,1.3554951477050781e+02,1.1365826416015625e+03,1.3576315307617188e+02,6.5501246452331543e+00,1.1445728302001953e+01,1.1445728302001953e+01,2.4000000000000000e+01
2.1558039855957031e+02,5.2373999023437500e+03,1.6108547363281250e+03,0.0000000000000000e+00,1.0462207031250000e+02,1.0462207031250000e+02,1.2758460693359375e+03,1.3151417541503906e+02,1.0478335380554199e+01,6.4827241897583008e+00,6.4827241897583008e+00,2.4000000000000000e+01
2.9573098754882813e+02,3.9442336425781250e+03,2.0930036621093750e+03,0.0000000000000000e+00,1.1234923553466797e+02,1.1234923553466797e+02,2.0182708740234375e+03,1.4651744079589844e+02,1.2734169960021973e+01,5.1987156867980957e+00,5.1987161636352539e+00,2.4000000000000000e+01
1.3290666198730469e+02,5.3167426757812500e+03,2.5906313476562500e+03,0.0000000000000000e+00,1.0456051635742188e+02,1.0456051635742188e+02,7.8564178466796875e+02,1.2339302825927734e+02,7.5176067352294922e+00,9.4457387924194336e+00,9.4457378387451172e+00,2.4000000000000000e+01
1.3552696228027344e+02,3.5184685058593750e+03,2.8618681640625000e+03,0.0000000000000000e+00,1.0990370941162109e+02,1.0990370941162109e+02,8.8510089111328125e+02,1.3389100646972656e+02,7.4768619537353516e+00,9.7051019668579102e+00,9.7051029205322266e+00,2.4000000000000000e+01
1.9603746032714844e+02,4.0805693359375000e+03,3.8794643554687500e+03,0.0000000000000000e+00,1.0173033142089844e+02,1.0173033142089844e+02,1.0969387207031250e+03,1.4126902770996094e+02,9.6657075881958008e+00,7.2309942245483398e+00,7.2309942245483398e+00,2.4000000000000000e+01
9.7402198791503906e+01,4.7952646484375000e+03,3.7894816894531250e+03,0.0000000000000000e+00,1.2165390777587891e+02,1.2165390777587891e+02,7.7940521240234375e+02,1.4195130920410156e+02,5.7010622024536133e+00,1.3157002449035645e+01,1.3157002449035645e+01,2.4000000000000000e+01
1.7618684387207031e+02,5.2295434570312500e+03,1.6171973876953125e+03,0.0000000000000000e+00,1.0179174041748047e+02,1.0179174041748047e+02,9.8705407714843750e+02,1.3143815612792969e+02,9.0964012145996094e+00,7.6792893409729004e+00,7.6792893409729004e+00,2.5000000000000000e+01
4.0128833007812500e+02,3.9587617187500000e+03,2.1314548339843750e+03,0.0000000000000000e+00,1.3147962951660156e+02,1.3147962951660156e+02,3.7507299804687500e+03,1.3664624023437500e+02,1.5667464256286621e+01,4.0157575607299796e+00,4.0157570838928223e+00,2.5000000000000000e+01
